"","X","iso2c","year","country","GDPpc","Rural","CO2","HCexpend","Water","Sanitation","Unemploym","HCexpendpc","FemUnempl","FemSchool","LifeExpect","DPT","Measles","Population","Incidence","Incidence2","DDif","lGDPpc","lRural","lCO2","lHCexpend","lWater","lSanitation","lUnemploym","lHCexpendpc","lFemUnempl","lFemSchool","lLifeExpect","lDPT","lMeasles"
"868",868,"TJ",2009,"Tajikistan",2029.36500498491,73.5,0.388493239784752,5.9283210765897,68.6,93.4,11.6000003814697,39.6371563820407,11.8999996185303,97.93148,66.8213170731707,93,89,7447396,0.04,0.04,1,7.61547821767586,4.29728540621879,-0.94547951013728,1.7797410492446,4.22829253473184,4.5368913452348,2.45100513099764,3.67976697081499,2.47653836806121,4.5842680504542,4.20202214749716,4.53259949315326,4.48863636973214
"869",869,"TJ",2010,"Tajikistan",2110.28889207145,73.484,0.375001671621221,5.98213454541039,69.7,93.7,11.6000003814697,44.2517303860486,11.8999996185303,99.01926,66.995512195122,93,94,7627326,0.04,0.04,1,7.65458013277169,4.29706769544669,-0.980824795365072,1.78877745166502,4.24420031776648,4.54009818924438,2.45100513099764,3.78989447545883,2.47653836806121,4.59531437666762,4.2046256349852,4.53259949315326,4.54329478227
"870",870,"TJ",2011,"Tajikistan",2212.06486019877,73.467,0.0609938666836634,5.78462377498662,70.7,94,11.6000003814697,48.2820376722848,11.8000001907349,98.44764,67.1352195121951,96,98,7814850,0.04,0.04,1,7.70168168418286,4.29683632580544,-0.214393178002153,1.75520332395632,4.25844557290253,4.54329478227,2.45100513099764,3.87705960064701,2.46809954763559,4.58952483323865,4.20670878723252,4.56434819146784,4.58496747867057
"871",871,"TJ",2012,"Tajikistan",2320.3271202959,73.432,5.80440734523494,5.75793451318951,71.7,94.4,11.5,54.8767368840065,11.8000001907349,98.46309,67.2571707317073,94,94,8008990,0.04,0.04,1,7.74946345484832,4.29635980791679,0.1303301991406,1.75057881893835,4.27249074760558,4.54754107315146,2.4423470353692,4.0050895225392,2.46809954763559,4.58968175714047,4.20852364077837,4.54329478227,4.54329478227
"872",872,"TN",2000,"Tunisia",7409.16250407133,36.568,2.08321336330841,5.39590537564856,89.4,81.9,15.6999998092651,122.533274885766,18.1000003814697,112.57812,72.6,97,95,9563500,0.009,0.0163957139706699,1.26084561288908,8.91047268951009,3.59917354102944,0.733911587810122,1.68564040217406,4.49312068217947,4.40549899085902,2.75366070020554,4.8083826248201,2.89591195934745,4.72364738066035,4.28496492183075,4.57471097850338,4.55387689160054
"873",873,"TN",2001,"Tunisia",7632.8469472258,36.182,2.15199708484949,5.2907238143596,90.1,82.7,15.1000003814697,122.291130210521,17.3999996185303,111.54005,72.8487804878049,98,92,9673600,0.009,0.009,1,8.94021618014006,3.58856175759907,0.766396287674777,1.66595506342134,4.50092016461429,4.41521960202965,2.71469476908377,4.80640451521042,2.85647018429694,4.71438371923099,4.28838579245724,4.58496747867057,4.52178857704904
"874",874,"TN",2002,"Tunisia",7677.9483659666,35.798,2.14841462292602,5.31933929209155,90.8,83.5,15.3000001907349,127.772900461773,17.5,109.64885,73,96,94,9781900,0.009,0.009,1,8.94610765060541,3.57789202592431,0.764730185452191,1.67134910242506,4.50865928560725,4.42484663185681,2.72785284086472,4.8502544729934,2.86220088092947,4.6972829868928,4.29045944114839,4.56434819146784,4.54329478227
"875",875,"TN",2003,"Tunisia",8043.38167449439,35.415,2.17453047826175,5.35778086017599,91.5,84.3,14.5,151.295871771591,16.5,108.41974,73.0512195121951,95,90,9839800,0.009,0.009,1,8.99260488002338,3.56713545920559,0.776812769173357,1.67854987072945,4.51633897228148,4.43438186500781,2.67414864942653,5.01923733536979,2.80336038090653,4.68601017574778,4.29116083226948,4.55387689160054,4.49980967033027
"876",876,"TN",2004,"Tunisia",8415.8682317297,35.071,2.25984726752849,5.62538520609056,92.1,85,13.8999996185303,178.746294541818,15.6999998092651,107.68192,73.3024390243903,97,95,9932400,0.009,0.009,1,9.0378742779787,3.55737457814533,0.815297230260907,1.72728942682853,4.52287494326126,4.44265125649032,2.63188881269278,5.18596745152327,2.75366070020554,4.67918169634667,4.29459388288732,4.57471097850338,4.55387689160054
"877",877,"TN",2005,"Tunisia",8653.12685059327,34.902,2.2735473127929,5.56702875540007,92.8,85.7,12.8999996185303,181.253098042068,15.6000003814697,107.82082,73.5024390243903,98,96,10029000,0.009,0.009,1,9.06567602022346,3.55254413415668,0.821341304619679,1.71686147451946,4.53044663979215,4.45085282560373,2.55722728179633,5.1998943862346,2.74727093870868,4.68047077526264,4.29731858967352,4.58496747867057,4.56434819146784
"878",878,"TN",2006,"Tunisia",9053.14767239143,34.734,2.28357003919865,5.64434881565977,93.4,86.4,12.5,193.688378583771,14,107.54409,73.9,99,98,10127900,0.009,0.009,1,9.11086778532643,3.54771903432492,0.825740025035321,1.73065483499718,4.5368913452348,4.45898767581001,2.52572864430826,5.26625057162685,2.63905732961526,4.67790090301837,4.30271282795416,4.59511985013459,4.58496747867057
"879",879,"TN",2007,"Tunisia",9525.03028278891,34.567,2.33430509237073,5.64191634266149,94,87.1,12.3999996185303,216.701325826781,13.8999996185303,104.93419,74.2024390243903,98,98,10225100,0.009,0.009,1,9.16167837928527,3.54289946972242,0.847714241847295,1.73022378486645,4.54329478227,4.46705688385846,2.51769644184731,5.37852002678285,2.63188881269278,4.65333339175541,4.30679702058175,4.58496747867057,4.58496747867057
"880",880,"TN",2008,"Tunisia",9876.31278047776,34.399,2.4216138214137,5.62865654295131,94.7,87.8,12.3999996185303,246.380010547031,13.8999996185303,104.7151,74.3024390243903,99,98,10328900,0.009,0.009,1,9.19789452072883,3.53802749418938,0.884434186263469,1.72787078897838,4.55071400019203,4.47506150064107,2.51769644184731,5.50687510234181,2.63188881269278,4.65124332906304,4.30814377789274,4.59511985013459,4.58496747867057
"881",881,"TN",2009,"Tunisia",10124.0130776505,34.233,2.37626489520671,6.1840468769494,95.3,88.5,13.3000001907349,259.266839796473,14.8999996185303,105.77629,74.4512195121951,99,98,10439600,0.009,0.009,1,9.22266541341156,3.53319009112065,0.865529883167698,1.8219728916169,4.55702981066016,4.48300255201388,2.58776404956868,5.55785780082063,2.70136118734942,4.66132639223018,4.31014413928055,4.59511985013459,4.58496747867057
"882",882,"TN",2010,"Tunisia",10380.4070650961,34.066,2.45310206557905,6.66104828570351,95.9,89.1,13,281.676497447402,14.6000003814697,107.09167,74.6024390243903,98,97,10549100,0.009,0.009,1,9.24767537224151,3.52829981943839,0.897353372881616,1.89627687242196,4.56330598188939,4.48975933447676,2.56494935746154,5.64075924026012,2.68102155484235,4.67368519665108,4.31217320137218,4.58496747867057,4.57471097850338
"883",883,"TN",2011,"Tunisia",10235.0966568115,33.9,4.41100750419932,7.00430314407677,96.4,89.8,12.8999996185303,304.001608337394,14.5,106.75283,74.8512195121951,98,96,10673800,0.009,0.009,1,9.23357794180375,3.5234150143864,1.2250170723902,1.94652469505134,4.5685062016165,4.49758497530815,2.55722728179633,5.71703299197576,2.67414864942653,4.67051616229598,4.31550240348101,4.58496747867057,4.56434819146784
"884",884,"TN",2012,"Tunisia",10551.2189691421,33.726,4.83293797806635,7.04256753516503,96.8,90.4,12.8000001907349,296.911802730357,14.3000001907349,108.43044,75.1,97,96,10777500,0.009,0.009,1,9.26399667432852,3.51826905324799,1.53406292214966,1.95197281038021,4.57264699428253,4.50424426739813,2.54944518582674,5.69343513419735,2.66025955060397,4.68610886139341,4.31882055877009,4.57471097850338,4.56434819146784
"885",885,"TT",2000,"Trinidad and Tobago",17721.0050951225,89.223,19.3330297007839,4.04764928320778,92.2,92.4,12.1000003814697,260.302427126104,15.1000003814697,104.37779,68.5979512195122,90,90,1267980,0.19,0.123448544307074,0.217586596217335,9.78250594349421,4.49113885388263,2.96181501662312,1.39813628870797,4.52396013056255,4.52612697864764,2.49320548412912,5.56184413629859,2.71469476908377,4.64801691335269,4.22826266868107,4.49980967033027,4.49980967033027
"886",886,"TT",2001,"Trinidad and Tobago",18383.3046438759,89.403,19.6672825887906,4.39833330909408,92.4,92.3,10.8000001907349,305.062523673477,14.1999998092651,100.12005,68.654,91,91,1272347,0.18,0.19,1,9.81919817538907,4.49315423866342,2.97895647282131,1.48122567577617,4.52612697864764,4.52504414150881,2.37954615179081,5.72051675124942,2.65324195117518,4.60636996596417,4.2290793970861,4.51085950651685,4.51085950651685
"887",887,"TT",2002,"Trinidad and Tobago",19772.9255589777,89.581,21.0453369000949,4.99769053117783,92.6,92.3,10.3999996185303,352.351723237648,14.3999996185303,96.00747,68.7230487804878,96,87,1277723,0.17,0.18,1,9.89206888493236,4.49514324392292,3.04667901065201,1.60897591196388,4.52828914165213,4.52504414150881,2.34180576946755,5.86462989045966,2.667228180091,4.5644260009406,4.23008464194928,4.56434819146784,4.46590811865458
"888",888,"TT",2003,"Trinidad and Tobago",22518.5598697527,89.756,21.5729740129048,5.12558072368701,92.8,92.3,10.5,448.572087591555,14.5,99.0121,68.8054390243903,91,88,1283868,0.16,0.17,1,10.0220951312635,4.49709487750156,3.07144132817572,1.63424383054409,4.53044663979215,4.52504414150881,2.35137525716348,6.10606939899905,2.67414864942653,4.59524206488828,4.23128279740164,4.51085950651685,4.47733681447821
"889",889,"TT",2004,"Trinidad and Tobago",24174.9255360368,89.928,24.018899873603,5.22419690293836,93,92.2,8.30000019073486,521.647582922873,11.3999996185303,99.98199,68.9005609756098,94,95,1290379,0.15,0.16,1,10.0930712401114,4.4990093501595,3.17884101517012,1.65330108325047,4.53259949315326,4.52396013056255,2.11625553778266,6.25699223138052,2.4336133219382,4.60499006976814,4.2326643198676,4.54329478227,4.55387689160054
"890",890,"TT",2005,"Trinidad and Tobago",25439.3419647086,90.098,22.0370659085705,5.25570899393139,93.2,92.2,8,647.674064813717,11,97.77919,69.0077804878049,95,93,1296933,0.14,0.15,1,10.1440521509524,4.50089796680965,3.09272584967725,1.65931491319812,4.53474772169155,4.52396013056255,2.07944154167984,6.4733875834136,2.39789527279837,4.58271177321355,4.23421925893307,4.55387689160054,4.53259949315326
"891",891,"TT",2006,"Trinidad and Tobago",28790.3386417511,90.265,24.6665122081079,4.43455971451759,93.4,92.2,6.30000019073486,624.934533668188,8.80000019073486,123.263610858301,69.1244634146342,92,89,1303478,0.13,0.14,1,10.2677951460154,4.50274978838862,3.20544654268299,1.48942833564011,4.5368913452348,4.52396013056255,1.84054966367286,6.43764689811924,2.17475174315858,4.82675795585884,4.23590869727543,4.52178857704904,4.48863636973214
"892",892,"TT",2007,"Trinidad and Tobago",30007.9266959179,90.429,35.4652453360203,4.78365005979445,93.6,92.1,5.5,790.271012709493,7.90000009536743,102.86849,69.2440243902439,88,91,1310040,0.12,0.13,1,10.3092168489408,4.50456501241413,3.5685532123242,1.56520386593661,4.53903038348355,4.52287494326126,1.70474809223843,6.67237594069413,2.0668627715448,4.63345137631449,4.23763685095063,4.47733681447821,4.51085950651685
"893",893,"TT",2008,"Trinidad and Tobago",30874.9070598827,90.592,32.3148614188624,4.36451164061609,93.6,92.1,4.59999990463257,923.99574910792,6.19999980926514,104.40194,69.3643658536586,90,91,1316449,0.12,0.12,1,10.3376990637195,4.50636590892949,3.47552723025951,1.47350630230303,4.53903038348355,4.52287494326126,1.526056282763,6.82870747109855,1.82454926128736,4.64824825765137,4.23937327532494,4.49980967033027,4.51085950651685
"894",894,"TT",2009,"Trinidad and Tobago",29383.4787041259,90.751,36.4282724318308,6.11737897233127,93.6,92.1,5.30000019073486,886.957367436711,6.30000019073486,104.41004,69.482487804878,90,94,1322518,0.11,0.12,1,10.2881878465351,4.508119492368,3.59534518831576,1.81113373229449,4.53903038348355,4.52287494326126,1.66770685654578,6.78779691738527,1.84054966367286,4.64832583940701,4.24107474678942,4.49980967033027,4.54329478227
"895",895,"TT",2010,"Trinidad and Tobago",29321.0198991136,90.908,38.1611307926014,5.19284346292237,93.6,92.1,5.90000009536743,805.173180317445,7,104.23988,69.5973658536585,90,92,1328095,0.11,0.11,1,10.286059940495,4.50984800611177,3.64181747907085,1.64728142054541,4.53903038348355,4.52287494326126,1.77495236707564,6.69105738511037,1.94591014905531,4.64669478162636,4.24272671969397,4.49980967033027,4.52178857704904
"896",896,"TT",2011,"Trinidad and Tobago",28743.4354891835,91.063,25.954667593651,5.31229394934736,93.6,92.1,6.30000019073486,934.944172414425,7.30000019073486,64.0676492163531,69.7085609756098,90,92,1333082,0.1,0.11,1,10.266164689343,4.51155157467474,2.65070908679167,1.67002374749314,4.53903038348355,4.52287494326126,1.84054966367286,6.84048681885838,1.98787437428241,4.25947965436468,4.2443231362729,4.49980967033027,4.52178857704904
"897",897,"TT",2012,"Trinidad and Tobago",29085.7534451981,91.205,26.2713215543104,5.44057753322694,102.375842528077,92.1,5.80000019073486,971.724153228284,6.69999980926514,101.326507146846,69.8171463414634,92,85,1337439,0.1,0.1,1,10.27800376095,4.51310972013888,2.42646828815834,1.69388521942896,4.67428971654837,4.52287494326126,1.75785795043769,6.87907197120858,1.90210749792903,4.60765257779768,4.24587962919257,4.52178857704904,4.44265125649032
"898",898,"TZ",2000,"Tanzania",1041.5244601763,77.691,0.0779306613610048,3.37581550677744,54.3,8.8,5.09999990463257,10.1072367532807,6.59999990463257,67.7257,49.971512195122,79,78,34020512,0.76,0.81864173509392,0.887385903353855,6.94844074595218,4.35273942054895,-2.55193580455926,1.21663692677403,3.99452422693989,2.17475172148416,1.62924052103078,2.31325167750212,1.88706963458277,4.21546572383506,3.9114530869579,4.36944785246702,4.35670882668959
"899",899,"TZ",2001,"Tanzania",1076.38675192441,77.326,0.0896379230292774,3.53093524615885,54.3,9.1,5.09999990463257,10.5067377097167,6.5,73.55064,50.4967804878049,87,86,34895398,0.72,0.76,1,6.98136511101448,4.34803025091557,-2.41197680045085,1.26156277810884,3.99452422693989,2.2082744135228,1.62924052103078,2.35201673801032,1.87180217690159,4.29797414857315,3.92190958153229,4.46590811865458,4.45434729625351
"900",900,"TZ",2002,"Tanzania",1124.21937202111,76.956,0.100260938678252,3.42335610097758,54.2,9.3,3.59999990463257,10.3309222962013,4.59999990463257,87.61036,51.159487804878,89,89,35806497,0.66,0.72,1,7.02484418224757,4.34323382995473,-2.29997910475043,1.23062138597397,3.9926809084456,2.23001440015921,1.28093381897111,2.33514156241818,1.526056282763,4.47289925578979,3.93494796502796,4.48863636973214,4.48863636973214
"901",901,"TZ",2003,"Tanzania",1170.50149697963,76.389,0.103543524356128,3.74871022803237,54.1,9.6,3.40000009536743,11.8894723804784,4.19999980926514,93.56566,51.9466585365854,95,97,36760831,0.63,0.66,1,7.06518756585337,4.3358387067489,-2.26776322949267,1.3214118416303,3.99083418585244,2.26176309847379,1.22377545967136,2.47565333465319,1.43508447987626,4.53866343582461,3.95021739471787,4.55387689160054,4.57471097850338
"902",902,"TZ",2004,"Tanzania",1228.6315204564,75.777,0.115257857252955,3.44286959719794,54,9.9,2.90000009536743,11.6926783477975,3.70000004768372,98.92445,52.8407804878049,95,94,37765139,0.59,0.63,1,7.11365624398953,4.32779481652495,-2.16058342369861,1.23630530887814,3.98898404656427,2.29253475714054,1.06471076987775,2.45896286368075,1.30833283253767,4.59435642748853,3.96728325032106,4.55387689160054,4.54329478227
"903",903,"TZ",2005,"Tanzania",1283.25610430544,75.155,0.144698857295456,4.01837068649,53.9,10.1,2.5,14.6370561703002,3.20000004768372,103.11226,53.8253414634146,90,91,38824384,0.56,0.59,1,7.15715595833963,4.31955264758519,-1.93310054243562,1.39087651860577,3.98713047791495,2.31253542384721,0.916290731874155,2.68355640704997,1.16315082470684,4.63581829762929,3.98574438718599,4.49980967033027,4.51085950651685
"904",904,"TZ",2006,"Tanzania",1331.44636009713,74.522,0.149186901811253,6.52775989688806,53.8,10.4,4.30000019073486,23.4214653259994,5.59999990463257,106.8131,54.8842682926829,90,93,39942347,0.52,0.56,1,7.19402111912304,4.31109438380588,-1.90255538453501,1.87606383648417,3.98527346716774,2.34180580614733,1.45861506705646,3.15365292350521,1.72276658071121,4.6710805781801,4.00522675540575,4.49980967033027,4.53259949315326
"905",905,"TZ",2007,"Tanzania",1385.84502831767,73.879,0.149552648654259,5.69217140581752,53.7,10.7,2,23.2914933272957,2.59999990463257,109.23682,55.9876585365854,83,90,41119693,0.49,0.52,1,7.23406536131779,4.30242861977652,-1.90010678323547,1.73909179323477,3.98341300151482,2.37024374146786,0.693147180559945,3.14808820065978,0.955511408347655,4.69351818596576,4.02513128317193,4.4188406077966,4.49980967033027
"906",906,"TZ",2008,"Tanzania",1445.60039892679,73.224,0.154372513061995,5.36289469234811,53.6,11,2.5,26.2297247538891,3.20000004768372,110.19271,57.0971707317073,86,88,42353790,0.44,0.49,1,7.2762800152373,4.29352323608248,-1.86838668144953,1.6795038838483,3.98154906807676,2.39789527279837,0.916290731874155,3.2668933002625,1.16315082470684,4.70223074208055,4.04475456607721,4.45434729625351,4.47733681447821
"907",907,"TZ",2009,"Tanzania",1487.56847378856,72.561,0.147722791825215,5.61965115129283,53.5,11.3,2.5,27.5165726871957,3.20000004768372,105.26367,58.1759512195122,85,91,43639752,0.42,0.44,1,7.30489816915934,4.28442758740982,-1.91241778973679,1.72626958925531,3.97968165390196,2.42480272571829,0.916290731874155,3.31478846632681,1.16315082470684,4.65646834536381,4.06347206005618,4.44265125649032,4.51085950651685
